language,repo_id,repo_name,repo_owner_login,size,stargazers_count,watchers_count 
PHP,1762414,phpquery,TobiaszCudnik,229,1083,1083
PHP,192333549,laravel-translatable,Astrotomic,3167,1079,1079
PHP,9597401,alfred-spotify-mini-player,vdesabou,275179,1077,1077
PHP,116058336,laravel-love,cybercog,649,1072,1072
PHP,459095253,LinkStack,LinkStackOrg,44888,1071,1071
PHP,138101574,imi,imiphp,14698,1067,1067
PHP,39446330,sped-nfe,nfephp-org,10639,1063,1063
PHP,111290081,phpdoc-parser,phpstan,736,1063,1063
PHP,17514103,dispatcher,Indatus,1207,1061,1061
PHP,55891971,tailor,Enclavely,6978,1058,1058
PHP,111070107,weixinPay,dedemao,145,1057,1057
PHP,7590833,simple-php-git-deploy,markomarkovic,119,1057,1057
PHP,3887411,Open.GL,Overv,14888,1052,1052
PHP,32290361,laravel-jsvalidation,proengsoft,3648,1051,1051
PHP,1383038,codeigniter-base-model,jamierumbelow,172,1051,1051
PHP,268451269,code6,4x99,2802,1048,1048
PHP,34274229,yakpro-po,pk-fr,198,1046,1046
PHP,295589767,wireui,wireui,5830,1046,1046
PHP,67609292,Piplin,Piplin,6840,1046,1046
PHP,778294,rockmongo,iwind,486,1046,1046
PHP,80513668,image,spatie,10681,1044,1044
PHP,72430005,yii2-queue,yiisoft,837,1043,1043
PHP,63238907,psr7,Nyholm,277,1043,1043
PHP,4753331,Alfred-Workflows,hzlzh,4925,1039,1039
PHP,8776861,getID3,JamesHeinrich,4753,1038,1038
PHP,5172871,utilphp,brandonwamboldt,1010,1037,1037
PHP,27055316,php-framework-benchmark,kenjis,10365,1036,1036
PHP,6081621,jobby,jobbyphp,230,1036,1036
PHP,150676011,mutillidae,webpwnized,10404,1034,1034
PHP,229502199,short-url,ash-jc-allen,358,1029,1029
PHP,32388747,array-to-xml,spatie,184,1030,1030
PHP,764745,SncRedisBundle,snc,1177,1029,1029
PHP,65830160,self-service-password,ltb-project,7405,1024,1024
PHP,1906921,Ruler,bobthecow,285,1022,1022
PHP,183126028,laravel-adjacency-list,staudenmeir,230,1022,1022
PHP,2018925,WordPress-Widget-Boilerplate,tommcfarlin,164,1020,1020
PHP,84097963,composer-git-hooks,BrainMaestro,279,1020,1020
PHP,13678015,sulu,sulu,132612,1019,1019
PHP,12090327,Laravel-HTMLMin,HTMLMin,433,1018,1018
PHP,5239532,soil,roots,293,1017,1017
PHP,38695488,teamwork,mpociot,287,1017,1017
PHP,1570020,pods,pods-framework,209357,1016,1016
PHP,246103356,upscheme,aimeos,301,1016,1016
PHP,16643456,php-meminfo,BitOne,881,1015,1015
PHP,95608935,aws-refarch-wordpress,aws-samples,7626,1014,1014
PHP,116064483,symfony-6-es-cqrs-boilerplate,jorge07,5602,1010,1010
PHP,110390721,tailwindo,awssat,118,1010,1010
PHP,1027912,FUEL-CMS,daylightstudio,21368,1008,1008
PHP,7327188,Project,PHPixie,287,1007,1007
PHP,13639712,morgue,etsy,1830,1007,1007
PHP,2319846,grocery-crud,scoumbourdis,12386,1006,1006
PHP,130491328,laravel-file-manager,alexusmai,5660,1002,1002
PHP,948190,paris,j4mie,258,1001,1001
PHP,123609727,live2d_api,fghrsh,105273,1001,1001
PHP,54214978,chat,musonza,411,1001,1001
PHP,9284517,router,bramus,159,1000,1000
PHP,32997061,gantry5,gantry,77652,999,999
PHP,1459433,php-invoker,sebastianbergmann,53411,997,997
PHP,87339908,doorman,clarkeash,270,995,995
PHP,43064439,phpactor,phpactor,8367,993,993
PHP,43642389,google-cloud-php,googleapis,602945,992,992
PHP,17167136,simplesamlphp,simplesamlphp,47411,992,992
PHP,7742825,known,idno,47358,988,988
PHP,44604597,PHP-Auth,delight-im,488,985,985
PHP,149958737,cipi,andreapollastri,9621,982,982
PHP,67774357,laravel-uptime-monitor,spatie,1151,977,977
PHP,4732503,latte,nette,4186,977,977
PHP,166869378,laravel-mailbox,beyondcode,126,977,977
PHP,2137402,Image,Gregwar,2576,977,977
PHP,49829051,db-dumper,spatie,287,977,977
PHP,127649693,saber,swlib,485,976,976
PHP,6937492,php-collection,schmittjoh,76,974,974
PHP,83971055,laravel-ban,cybercog,170,972,972
PHP,206020634,laravel-model-states,spatie,435,971,971
PHP,121050,testswarm,jquery,6308,970,970
PHP,38112540,Api,TelegramBot,763,967,967
PHP,103638080,calendar-links,spatie,293,817,817
PHP,52006263,laravel-failed-job-monitor,spatie,151,817,817
PHP,25814103,n98-magerun2,netz98,7389,816,816
PHP,8863081,thelia,thelia,108199,815,815
PHP,5383579,mvc,phalcon,201,811,811
PHP,22077884,parse-php-sdk,parse-community,3582,810,810
PHP,17693993,di,nette,2323,809,809
PHP,71463741,lumen-generator,flipboxstudio,131,807,807
PHP,25361672,magento-lts,OpenMage,123519,806,806
PHP,502867,wsdl2phpgenerator,wsdl2phpgenerator,3645,805,805
PHP,159828428,slack-notification-channel,laravel,152,805,805
PHP,11892278,ResponsiveFilemanager,trippo,8450,803,803
PHP,33810035,slim-jwt-auth,tuupola,350,802,802
PHP,93972879,bowhead,joeldg,3573,801,801
PHP,19752304,parsedown-extra,erusev,127,801,801
PHP,44679560,Utils,JBZoo,530,800,800
PHP,17744384,laroute,aaronlord,334,797,797
PHP,278884763,aquila,imranhsayed,5389,797,797
PHP,41069485,zys,qieangel2013,4614,797,797
PHP,35665211,php7mar,Alexia,75,797,797
PHP,5473917,commando,nategood,184,795,795
PHP,29130207,container,thephpleague,1474,795,795
PHP,191398424,laravel-webhook-client,spatie,184,793,793
PHP,2352781,phpCAS,apereo,3076,791,791
PHP,55413650,laravel5-cheatsheet,summerblue,1151,790,790
PHP,31050583,laravel-acl,kodeine,193,788,788
PHP,3135067,starterkit,getkirby-v1,764,788,788
PHP,145765116,laravel-pwa,silviolleite,304,788,788
PHP,4797939,Silex-Skeleton,silexphp,59,786,786
PHP,6870619,firebase-php,ktamas77,66,785,785
PHP,11553589,AspectMock,Codeception,516,785,785
PHP,548339248,appleid_auto,pplulee,3809,784,784
PHP,1973023,codebird-php,jublo,1374,784,784
PHP,2300011,WordPress-GitHub-Plugin-Updater,radishconcepts,94,783,783
PHP,265352456,simplexlsxgen,shuchkin,1312,783,783
PHP,25069680,Platform,AsgardCms,51700,782,782
PHP,14637455,laravel-oci8,yajra,1831,781,781
PHP,51826021,laravel-feed,spatie,302,779,779
PHP,15984545,wordpress-multi-env-config,studio24,68,779,779
PHP,76485630,en-marche.fr,EnMarche,273386,779,779
PHP,107812103,laravel-video-chat,PHPJunior,48,778,778
PHP,3242728,web-php,php,113085,772,772
PHP,16537617,phpunit-speedtrap,johnkary,167,772,772
PHP,81573392,easy-php,TIGERB,15275,772,772
PHP,31341971,starter-theme,timber,179,771,771
PHP,80403728,temporary-directory,spatie,130,770,770
PHP,5288828,essence,essence,1360,769,769
PHP,116610890,TasmoAdmin,TasmoAdmin,10930,769,769
PHP,112336787,DoraBox,0verSp4ce,1991,769,769
PHP,74984953,validation,rakit,388,769,769
PHP,7167597,elabftw,elabftw,209231,769,769
PHP,52141393,SleepingOwlAdmin,LaravelRUS,53854,768,768
PHP,51095439,scientist,daylerees,111,768,768
PHP,1235128,PHP-Daemon,shaneharter,1053,768,768
PHP,327341872,polyfill-php81,symfony,18,768,768
PHP,78667351,jikan,jikan-me,6010,767,767
PHP,77310028,language-detection,patrickschur,1129,767,767
PHP,6043250,PHPIDS,PHPIDS,6226,767,767
PHP,35390533,php-proxy-app,Athlon1600,30,766,766
PHP,31331152,sonerezh,Sonerezh,4672,765,765
PHP,111308189,moode,moode-player,381506,764,764
PHP,279708006,laravel-form-components,protonemedia,271,764,764
PHP,42144049,laravel-json-api,cloudcreativity,3487,764,764
PHP,15030753,docker-php,docker-php,1821,764,764
PHP,83766141,laravel-mysql-spatial,grimzy,283,764,764
PHP,788310,Git.php,kbjr,81,762,762
PHP,48204676,telegram-api,unreal4u,2192,761,761
PHP,5481147,msgpack-php,msgpack,915,759,759
PHP,186539280,shieldon,terrylinooo,3268,759,759
PHP,526114,php-openid,openid,2711,758,758
PHP,54885637,geographer,MenaraSolutions,2670,758,758
PHP,14343142,webshells,BlackArch,4097,754,754
PHP,20878334,facebook-php-business-sdk,facebook,4380,754,754
PHP,116390404,instagram-user-feed,pgrimaud,1197,754,754
PHP,12034701,laravel-auto-presenter,laravel-auto-presenter,327,753,753
PHP,112276784,phpbash,Arrexel,44,752,752
PHP,1079411,php-facedetection,mauricesvay,474,749,749
PHP,201609734,twig-extra-bundle,twigphp,58,749,749
PHP,264340842,livewire-calendar,asantibanez,1167,748,748
PHP,45049948,pictshare,HaschekSolutions,42014,747,747
PHP,26511568,Morphos,wapmorgan,736,745,745
PHP,6205572,shellwrap,MrRio,45,745,745
PHP,141194551,befriended,renoki-co,192,744,744
PHP,19882299,redlock-php,ronnylt,6,744,744
PHP,375152,ojs,pkp,223168,742,742
PHP,297621574,AoiAWD,DasSecurity-HatLab,2437,740,740
PHP,38664026,soap-client,phpro,1361,740,740
PHP,54476408,elasticsuite,Smile-SA,27630,740,740
PHP,201425237,laravel-telescope-toolbar,fruitcake,193,739,739
PHP,6146525,oauth2-demo-php,bshaffer,247,739,739
PHP,34359593,json-api,neomerx,1205,738,738
PHP,243858945,laravel-passwordless-login,grosv,84,738,738
PHP,895845,phpMQTT,bluerhinos,85,738,738
PHP,19040482,concretecms,concretecms,277274,735,735
PHP,2941193,WordPress-Starter-Theme,mattbanks,514,735,735
PHP,39270428,Opulence,opulencephp,8080,733,733
PHP,4005255,money,sebastianbergmann,13358,733,733
PHP,154394543,eloquent-eager-limit,staudenmeir,92,732,732
PHP,6031624,auryn,rdlowrey,705,732,732
PHP,6857360,incubator,phalcon,2411,732,732
C,2325298,linux,torvalds,4537285,154601,154601
C,111583593,scrcpy,Genymobile,5629,88037,88037
C,10744183,netdata,netdata,148869,63774,63774
C,156018,redis,redis,133771,60672,60672
C,36502,git,git,231672,46792,46792
C,1614410,FFmpeg,FFmpeg,370899,37296,37296
C,1903522,php-src,php,516249,35697,35697
C,3774328,wrk,wg,38743,34794,34794
C,10446890,ijkplayer,bilibili,8283,31512,31512
C,36836475,tmux,tmux,16907,29704,29704
C,102578345,lede,coolsnowwolf,296645,26467,26467
C,5101141,jq,jqlang,6699,25410,25410
C,2810455,the_silver_searcher,ggreer,2426,25024,25024
C,18666758,darknet,pjreddie,6526,24423,24423
C,2810292,rufus,pbatard,35887,23981,23981
C,6201092,mpv,mpv-player,99817,22915,22915
C,7634677,openssl,openssl,287745,22220,22220
C,196353673,TDengine,taosdata,316435,21577,21577
C,11715753,masscan,robertdavidgraham,3440,21322,21322
C,541269386,whisper.cpp,ggerganov,7087,21094,21094
C,15183485,The-Art-Of-Programming-By-July-2nd,julycoding,27547,20965,20965
C,14807173,How-to-Make-a-Computer-Operating-System,SamyPesse,5986,20361,20361
C,201454051,HarmonyOS,Awesome-HarmonyOS,23807,18742,18742
C,37912398,nginx,nginx,76413,18724,18724
C,4869294,radare2,radareorg,170627,18331,18331
C,34921116,bcc,iovisor,19851,17628,17628
C,184909163,yabai,koekeishiya,6950,17321,17321
C,15337142,micropython,micropython,55519,16890,16890
C,66150122,nnn,jarun,6815,16636,16636
C,63477515,C,TheAlgorithms,18914,16512,16512
C,490465859,Flipper,UberGuidoZ,1674763,8373,8373
C,192805335,mimalloc,microsoft,5380,8355,8355
C,13310527,jemalloc,jemalloc,12062,8211,8211
C,26181287,c4,rswier,48,8185,8185
C,689344,RetroArch,libretro,447833,8160,8160
C,1291410,libvips,libvips,92259,8146,8146
C,5383731,qemu,qemu,453227,8104,8104
C,59771425,zephyr,zephyrproject-rtos,595599,8061,8061
C,9435153,AppImageKit,AppImage,16325,8034,8034
C,2997204,john,openwall,130496,7993,7993
C,3671479,nmap,nmap,106679,7984,7984
C,64060314,TheFatRat,screetsec,487954,7942,7942
C,22711503,gcc,gcc-mirror,3021061,7893,7893
C,69828680,Mirai-Source-Code,jgamblin,169,7849,7849
C,19112091,thc-hydra,vanhauser-thc,3212,7838,7838
C,284134871,flipperzero-firmware,flipperdevices,108060,7821,7821
C,3791835,darktable,darktable-org,1228556,7807,7807
C,28405578,BGAQRCode-Android,bingoogolapple,28989,7795,7795
C,14621066,progress,Xfennec,283,7779,7779
C,200321698,chibicc,rui314,882,7573,7573
C,101540444,mac-precision-touchpad,imbushuo,571,7569,7569
C,19330466,xxHash,Cyan4973,4499,7550,7550
C,224151065,Nuklear,Immediate-Mode-UI,10144,7527,7527
C,53614190,mosquitto,eclipse,13793,7490,7490
C,108110706,redis,tporadowski,194276,7426,7426
C,26917568,nodemcu-firmware,nodemcu,113094,7416,7416
C,47057247,vlmcsd,Wind4,12611,7395,7395
C,19453715,Learn-Algorithms,nonstriater,4184,7387,7387
C,181894913,gb-studio,chrismaltby,114263,7373,7373
C,89315980,windows-kernel-exploits,SecWiki,244415,7315,7315
C,16734696,janus-gateway,meetecho,44853,7280,7280
C,6376337,poco,pocoproject,154172,7193,7193
C,68291988,json-tutorial,miloyip,7469,7105,7105
C,5805256,lua,lua,10816,7091,7091
C,5213091,bspwm,baskerville,3269,7085,7085
C,59676171,klipper,Klipper3d,134813,7059,7059
C,37060852,betaflight,betaflight,392266,7018,7018
C,2328181,freebsd-src,freebsd,2795017,6994,6994
C,273689548,L-ink_Card,peng-zhihui,97986,6986,6986
C,75190475,lab,deepmind,460126,6893,6893
C,7037996,yara,VirusTotal,23204,6870,6870
C,190845267,sm64,n64decomp,19039,6846,6846
C,469303019,ecapture,gojue,10415,6834,6834
C,5870069,librdkafka,confluentinc,30230,6814,6814
C,2755696,go-sqlite3,mattn,49960,6738,6738
C,147667687,Undecimus,pwn20wndstuff,433200,6653,6653
C,468685658,ElectronBot,peng-zhihui,302882,6648,6648
C,33339660,jerryscript,jerryscript-project,61755,6612,6612
C,40504480,xv6-public,mit-pdos,17585,6532,6532
C,14735429,capstone,capstone-engine,51593,6492,6492
C,62994219,kilo,antirez,37,6475,6475
C,3318027,Quake-III-Arena,id-Software,3576,6461,6461
C,60266911,anypixel,googlecreativelab,89640,6444,6444
C,127789081,winfile,microsoft,3004,6437,6437
C,41752673,GloVe,stanfordnlp,230,6427,6427
C,3889947,pifs,philipl,48,6415,6415
C,37175929,xhyve,machyve,11965,6402,6402
C,68063511,ttyd,tsl0922,22130,6369,6369
C,431433455,qoi,phoboslab,205,6362,6362
C,6040,beanstalkd,beanstalkd,1336,6353,6353
C,561183031,blink,jart,20371,6344,6344
C,241659610,itlwm,OpenIntelWireless,31246,6321,6321
C,49995295,how2heap,shellphish,303,6287,6287
C,40556106,wazuh,wazuh,350261,6238,6238
C,37950166,WinObjC,microsoft,386595,6212,6212
C,186749,http-parser,nodejs,821,6197,6197
C,16957000,kphp-kdb,vk-com,4301,6186,6186
C,293316071,quickjs,bellard,1737,6184,6184
C,86245815,pygame,pygame,34942,6151,6151
C,31791482,Windows-driver-samples,microsoft,164613,6135,6135
C,168906122,endlessh,skeeto,79,6128,6128
C,5100623,Cello,orangeduck,2792,6100,6100
C,330008801,SDL,libsdl-org,109311,6094,6094
C,52827329,system-bus-radio,fulldecent,105,6070,6070
C,13297858,tg,vysheng,4941,6045,6045
C,33945,nokogiri,sparklemotion,36477,6038,6038
C,139652405,deepin-wine-ubuntu,wszqkzqk,88126,6012,6012
C,26973029,i3,Airblader,13512,5981,5981
C,400501136,mujoco,deepmind,44193,5954,5954
C,118740023,GameNetworkingResources,ThusSpokeNomad,1641,5926,5926
C,3568543,8cc,rui314,1309,5906,5906
C,203957456,TencentOS-tiny,OpenAtomFoundation,390996,5897,5897
C,59151203,winfsp,winfsp,16228,5868,5868
C,537699,CMake,Kitware,147063,5860,5860
C,44781140,gpdb,greenplum-db,725736,5832,5832
C,15884926,htop,hishamhm,2697,5788,5788
C,578839,ctags,universal-ctags,20439,5788,5788
C,68082730,IronOS,Ralim,53413,5772,5772
C,8180677,libimobiledevice,libimobiledevice,3443,5761,5761
C,3287591,lwan,lpereira,5584,5760,5760
C,21329550,wireshark,wireshark,916961,5755,5755
C,6154315,nanomsg,nanomsg,8258,5711,5711
C,104589662,VoxelSpace,s-macke,33813,5704,5704
C,146397768,libhv,ithewei,6461,5629,5629
C,538180525,ggml,ggerganov,4744,5599,5599
C,1259258,toaruos,klange,73036,5595,5595
C,5057173,AdAway,AdAway,40448,5564,5564
C,38617,sqlcipher,sqlcipher,48943,5525,5525
C,17183871,iperf,esnet,13574,5519,5519
C,3681392,hackrf,greatscottgadgets,48117,5477,5477
C,74909348,camerakit-android,CameraKit,21847,5282,5282
C,1252864,reptyr,nelhage,350,5276,5276
C,10651420,tmate,tmate-io,16321,5258,5258
C,849692,ZipArchive,ZipArchive,6567,5257,5257
C,16907474,kbengine,kbengine,333705,5243,5243
C,71691212,n2n,ntop,3908,5229,5229
C,20999018,mjolnir,mjolnirapp,11475,5193,5193
C,519467582,HelloWord-Keyboard,peng-zhihui,107186,5191,5191
C,15837676,mozjpeg,mozilla,14887,5189,5189
C,150354367,Logan,Meituan-Dianping,21157,5155,5155
C,692798,macvim,b4winckler,78126,5120,5120
C,37784277,MBE,RPISEC,355,5109,5109
C,7705639,rtl_433,merbanan,8196,5082,5082
C,330980599,coder-kung-fu,yanfeizhang,489,5077,5077
C,197432758,dsvpn,jedisct1,189,5070,5070
C,27275442,tpotce,telekom-security,246247,5048,5048
C,385037052,sioyek,ahrm,22046,5047,5047
C,124623080,bitwise,pervognsen,1005,5024,5024
C,40418146,firejail,netblue30,20087,5023,5023
C,7365136,cmus,cmus,6072,4990,4990
C,11351927,fishhook,facebook,40,4961,4961
C,334777857,ravynos,ravynsoft,2178302,4944,4944
C,151870364,openwrt-passwall,xiaorouji,16301,4942,4942
C,97212490,sokol,floooh,8485,4936,4936
C,7765403,zmap,zmap,6173,4922,4922
C,18257358,kcat,edenhill,632,4878,4878
C,1523106,redcarpet,vmg,1121,4875,4875
C,89318964,linux-kernel-exploits,SecWiki,9163,4871,4871
C,3565909,firmware,raspberrypi,31099375,4857,4857
C,14325757,nanovg,memononen,3667,4763,4763
C,100979484,arcore-android-sdk,google-ar,47073,4761,4761
C,27818365,dokany,dokan-dev,6225,4738,4738
C,310296,pngquant,kornelski,1768,4738,4738
C,29933948,fluent-bit,fluent,79482,4704,4704
C,24022333,mdp,visit1985,354,4696,4696
C,1660127,xrdp,neutrinolabs,15826,4691,4691
C,27788471,mgba,mgba-emu,50269,4657,4657
C,15279980,Atlas,Qihoo360,2284,4651,4651
C,67934190,LiteOS,LiteOS,514429,4640,4640
C,157590294,Telegram-iOS,TelegramMessenger,660291,4607,4607
C,27860738,streem,matz,841,4597,4597
C,58132544,RediSearch,RediSearch,34071,4567,4567
C,48296177,libfuse,libfuse,3886,4566,4566
C,16582463,sds,antirez,84,4498,4498
C,7370241,RIOT,RIOT-OS,140228,4494,4494
C,14816993,vim.js,coolwanglu,65956,4461,4461
C,101866073,AliOS-Things,alibaba,1803784,4445,4445
C,53133613,jo,jpmens,295,4419,4419
C,1595099,tbox,tboox,32217,4414,4414
C,349490770,X-TRACK,FASTSHIFT,205695,4407,4407
C,51275984,Luma3DS,LumaTeam,8917,4403,4403
C,135348215,MTProxy,TelegramMessenger,330,4374,4374
C,99607082,skhd,koekeishiya,16494,4349,4349
C,52230396,btrfs,maharmstone,61895,4315,4315
C,6331631,fio,axboe,29810,4313,4313
C,21977691,seL4,seL4,13859,4303,4303
C,21287076,s2n-tls,aws,27831,4296,4296
C,6687936,mbedtls,Mbed-TLS,111216,4295,4295
C,66016134,simplewall,henrypp,9640,4214,4214
C,65638810,OpenLara,XProger,44806,4209,4209
C,5180577,mpc-hc,mpc-hc,114821,4205,4205
C,92219431,loadlibrary,taviso,879,4191,4191
C,83052165,gravity,marcobambini,2836,4180,4180
C,9769041,Tesseract-OCR-iOS,gali8,866823,4176,4176
C,77920383,TIC-80,nesbox,127979,4164,4164
C,1377037,glusterfs,gluster,176366,4159,4159
C,3318531,Quake,id-Software,2129,4153,4153
C,247875738,oot,zeldaret,145141,4146,4146
C,5720995,lxc,lxc,34844,4145,4145
C,204459250,xv6-riscv,mit-pdos,17653,4123,4123
C,113412457,LookingGlass,gnif,4863,4115,4115
C,1418941,ultrajson,ultrajson,8573,4104,4104
C,13484625,dynomite,Netflix,8887,4088,4088
C,320921453,CyberEngineTweaks,maximegmd,100183,4083,4083
C,152420033,RxFFmpeg,microshow,426244,4082,4082
C,27359183,GmSSL,guanzhi,41210,4077,4077
C,45703884,u8g2,olikraus,196150,4076,4076
C,124678204,aircrack-ng,aircrack-ng,17092,4046,4046
C,116119704,meltdown,IAIK,31154,4037,4037
C,12901559,ossec-hids,ossec,20404,4031,4031
C,452327893,OpenMower,ClemensElflein,80379,4017,4017
C,26677418,vis,martanne,5448,4010,4010
C,61451917,sshfs-win,winfsp,3464,4010,4010
C,47556049,tinyproxy,tinyproxy,1996,4008,4008
C,39537103,PINRemoteImage,pinterest,23303,3977,3977
C,333917255,vgpu_unlock,DualCoder,102,3959,3959
C,10513590,tor,torproject,191882,3946,3946
C,92203868,ly,fairyglade,343,3945,3945
C,8046269,libwebsockets,warmcat,46698,3902,3902
C,26362798,wrk2,giltene,16695,3896,3896
C,13234048,clumsy,jagt,57735,3894,3894
C,40306512,LuaJIT,LuaJIT,7706,3894,3894
C,523544748,zelda3,snesrev,4161,3877,3877
C,128909919,gamemode,FeralInteractive,679,3864,3864
C,60436054,cute_headers,RandyGaul,12716,3858,3858
C,6860771,tinyusb,hathach,39476,3852,3852
C,128791889,haproxy,haproxy,70051,3842,3842
C,617734467,Chinese-Vicuna,Facico,264219,3838,3838
C,31356321,study,ming1016,429415,3830,3830
C,1253879,stlink,stlink-org,17676,3821,3821
C,537803484,palera1n,palera1n,100027,3680,3680
C,4434428,tiny-AES-c,kokke,197,3679,3679
